SegmentID,SegmentType,Symbol,StationID,Code,Arrival,Departure,Minutes
1784990,I,OLIVMIS102,47,BLOSSB,9/2/17 15:33,9/2/17 16:19,46
1784992,I,OLIVMIS102,22,GARRMT,9/2/17 17:10,9/2/17 17:12,2
1787620,I,MLAUMIS105,75,MUIR  ,9/5/17 8:02,9/5/17 8:08,6
1787626,I,MLAUMIS105,52,BEARMT,9/6/17 3:09,9/6/17 3:12,3
1787633,I,MLAUMIS105,86,WINSTN,9/5/17 11:34,9/5/17 11:40,6
1787646,I,MLAUMIS105,70,JENS  ,9/6/17 2:44,9/6/17 2:47,3
1787652,I,MLAUMIS105,73,LOUISV,9/5/17 12:21,9/5/17 12:24,3
1787654,I,MLAUMIS105,66,GREYCL,9/5/17 4:11,9/5/17 4:15,4
1787658,I,MLAUMIS105,55,CLINTN,9/6/17 3:39,9/6/17 3:41,2
1787664,I,MLAUMIS105,21,DRUMMT,9/6/17 2:56,9/6/17 2:59,3
1787668,I,MLAUMIS105,89,WSTEND,9/5/17 8:13,9/5/17 8:20,7
1787675,I,MLAUMIS105,17,MANHMT,9/5/17 9:06,9/5/17 9:07,1
1787680,I,MLAUMIS105,48,ELLIST,9/5/17 23:23,9/5/17 23:34,11
1787682,I,MLAUMIS105,50,AUSTIN,9/5/17 22:38,9/5/17 22:52,14
1787684,I,MLAUMIS105,56,CLRKST,9/5/17 10:16,9/5/17 10:19,3
1787685,I,MLAUMIS105,34,TOSTON,9/5/17 10:51,9/5/17 10:53,2
1787687,I,MLAUMIS105,12,COLUMT,9/5/17 3:19,9/5/17 3:21,2
1787691,I,MLAUMIS105,53,BONNER,9/6/17 3:52,9/6/17 3:58,6
1787696,I,MLAUMIS105,15,BELGRA,9/5/17 8:52,9/5/17 8:55,3
1787707,I,MLAUMIS105,13,CRAVER,9/5/17 3:32,9/5/17 3:36,4
1787709,I,MLAUMIS105,40,LOGAMT,9/5/17 9:12,9/5/17 9:47,35
1787713,I,MLAUMIS105,78,RAPIDS,9/5/17 3:07,9/5/17 3:10,3
1787715,I,MLAUMIS105,16,BOZEMA,9/5/17 8:39,9/5/17 8:43,4
1787721,I,MLAUMIS105,76,NIMROD,9/6/17 3:22,9/6/17 3:24,2
1787738,I,MLAUMIS105,18,BIGTIM,9/5/17 4:28,9/5/17 4:32,4
1787743,I,MLAUMIS105,22,GARRMT,9/6/17 0:03,9/6/17 2:31,148
1787747,I,MLAUMIS105,72,LOMBRD,9/5/17 10:30,9/5/17 10:34,4
1787748,I,MLAUMIS105,14,REEPTM,9/5/17 3:50,9/5/17 3:53,3
1787752,I,MLAUMIS105,47,BLOSSB,9/5/17 23:09,9/5/17 23:13,4
1787767,I,MLAUMIS105,54,CARNEY,9/5/17 4:42,9/5/17 4:43,1
1787770,I,MLAUMIS105,23,TOWNMT,9/5/17 11:02,9/5/17 11:05,3
1787773,I,MLAUMIS105,77,QUEBEC,9/5/17 4:00,9/5/17 4:02,2
1787774,I,MLAUMIS105,51,AVON  ,9/5/17 23:44,9/5/17 23:45,1
1788172,I,MLAUMIS106,89,WSTEND,9/7/17 8:09,9/7/17 8:14,5
1788187,I,MLAUMIS106,21,DRUMMT,9/8/17 1:54,9/8/17 1:57,3
1788191,I,MLAUMIS106,56,CLRKST,9/7/17 10:48,9/7/17 10:50,2
1788195,I,MLAUMIS106,12,COLUMT,9/7/17 4:10,9/7/17 4:17,7
1788197,I,MLAUMIS106,17,MANHMT,9/7/17 9:17,9/7/17 9:18,1
1788198,I,MLAUMIS106,34,TOSTON,9/7/17 11:21,9/7/17 11:24,3
1788201,I,MLAUMIS106,55,CLINTN,9/8/17 2:44,9/8/17 2:47,3
1788209,I,MLAUMIS106,48,ELLIST,9/7/17 23:01,9/7/17 23:03,2
1788210,I,MLAUMIS106,50,AUSTIN,9/7/17 22:02,9/7/17 22:21,19
1788213,I,MLAUMIS106,15,BELGRA,9/7/17 9:01,9/7/17 9:04,3
1788219,I,MLAUMIS106,13,CRAVER,9/7/17 4:33,9/7/17 4:37,4
1788223,I,MLAUMIS106,53,BONNER,9/8/17 2:58,9/8/17 3:08,10
1788225,I,MLAUMIS106,75,MUIR  ,9/7/17 7:51,9/7/17 8:05,14
1788235,I,MLAUMIS106,54,CARNEY,9/7/17 5:39,9/7/17 5:41,2
1788246,I,MLAUMIS106,77,QUEBEC,9/7/17 4:58,9/7/17 5:00,2
1788248,I,MLAUMIS106,23,TOWNMT,9/7/17 11:33,9/7/17 11:36,3
1788253,I,MLAUMIS106,51,AVON  ,9/7/17 23:11,9/7/17 23:13,2
1788254,I,MLAUMIS106,18,BIGTIM,9/7/17 5:26,9/7/17 5:29,3
1788255,I,MLAUMIS106,47,BLOSSB,9/7/17 22:42,9/7/17 22:51,9
1788256,I,MLAUMIS106,72,LOMBRD,9/7/17 11:01,9/7/17 11:05,4
1788257,I,MLAUMIS106,40,LOGAMT,9/7/17 9:23,9/7/17 10:22,59
1788259,I,MLAUMIS106,14,REEPTM,9/7/17 4:48,9/7/17 4:51,3
1788285,I,MLAUMIS106,78,RAPIDS,9/7/17 4:00,9/7/17 4:02,2
1788289,I,MLAUMIS106,16,BOZEMA,9/7/17 8:34,9/7/17 8:48,14
1788291,I,MLAUMIS106,76,NIMROD,9/8/17 2:21,9/8/17 2:29,8
1788293,I,MLAUMIS106,63,ELTON ,9/7/17 5:55,9/7/17 5:58,3
1788294,I,MLAUMIS106,66,GREYCL,9/7/17 5:09,9/7/17 5:13,4
1788309,I,MLAUMIS106,70,JENS  ,9/8/17 1:18,9/8/17 1:43,25
1788310,I,MLAUMIS106,73,LOUISV,9/7/17 12:18,9/7/17 12:20,2
1788312,I,MLAUMIS106,86,WINSTN,9/7/17 12:00,9/7/17 12:05,5
1788313,I,MLAUMIS106,22,GARRMT,9/7/17 23:31,9/8/17 1:05,94
1788329,I,MLAUMIS106,52,BEARMT,9/8/17 2:07,9/8/17 2:11,4
1790216,I,MLAUMIS103,40,LOGAMT,9/4/17 12:44,9/4/17 13:24,40
1790217,I,MLAUMIS103,14,REEPTM,9/4/17 9:09,9/4/17 9:11,2
1790219,I,MLAUMIS103,16,BOZEMA,9/4/17 12:08,9/4/17 12:11,3
1790223,I,MLAUMIS103,47,BLOSSB,9/4/17 20:25,9/4/17 20:31,6
1790225,I,MLAUMIS103,89,WSTEND,9/4/17 11:46,9/4/17 11:53,7
1790226,I,MLAUMIS103,50,AUSTIN,9/4/17 19:51,9/4/17 20:09,18
1790228,I,MLAUMIS103,55,CLINTN,9/4/17 23:01,9/4/17 23:04,3
1790229,I,MLAUMIS103,17,MANHMT,9/4/17 12:38,9/4/17 12:39,1
1790230,I,MLAUMIS103,56,CLRKST,9/4/17 13:49,9/4/17 13:52,3
1790231,I,MLAUMIS103,66,GREYCL,9/4/17 9:26,9/4/17 9:28,2
1790232,I,MLAUMIS103,34,TOSTON,9/4/17 14:23,9/4/17 14:25,2
1790233,I,MLAUMIS103,48,ELLIST,9/4/17 20:40,9/4/17 20:42,2
1790234,I,MLAUMIS103,63,ELTON ,9/4/17 10:01,9/4/17 10:04,3
1790235,I,MLAUMIS103,77,QUEBEC,9/4/17 9:16,9/4/17 9:18,2
1790236,I,MLAUMIS103,51,AVON  ,9/4/17 20:49,9/4/17 20:51,2
1790242,I,MLAUMIS103,73,LOUISV,9/4/17 15:07,9/4/17 15:13,6
1790243,I,MLAUMIS103,70,JENS  ,9/4/17 21:49,9/4/17 21:52,3
1790244,I,MLAUMIS103,76,NIMROD,9/4/17 22:44,9/4/17 22:47,3
1790249,I,MLAUMIS103,15,BELGRA,9/4/17 12:21,9/4/17 12:26,5
1790250,I,MLAUMIS103,75,MUIR  ,9/4/17 11:37,9/4/17 11:42,5
1790252,I,MLAUMIS103,52,BEARMT,9/4/17 22:31,9/4/17 22:34,3
1790255,I,MLAUMIS103,86,WINSTN,9/4/17 14:54,9/4/17 14:57,3
1790256,I,MLAUMIS103,22,GARRMT,9/4/17 21:08,9/4/17 21:37,29
1790257,I,MLAUMIS103,18,BIGTIM,9/4/17 9:39,9/4/17 9:41,2
1790258,I,MLAUMIS103,21,DRUMMT,9/4/17 22:02,9/4/17 22:20,18
1790259,I,MLAUMIS103,54,CARNEY,9/4/17 9:49,9/4/17 9:51,2
1790262,I,MLAUMIS103,23,TOWNMT,9/4/17 14:33,9/4/17 14:35,2
1804759,I,OLAUMIS111,51,AVON  ,9/11/17 13:33,9/11/17 13:34,1
1804760,I,OLAUMIS111,54,CARNEY,9/11/17 1:30,9/11/17 1:32,2
1804761,I,OLAUMIS111,77,QUEBEC,9/11/17 0:47,9/11/17 0:54,7
1804763,I,OLAUMIS111,23,TOWNMT,9/11/17 6:03,9/11/17 6:06,3
1804764,I,OLAUMIS111,22,GARRMT,9/11/17 13:53,9/11/17 13:56,3
1804765,I,OLAUMIS111,47,BLOSSB,9/11/17 13:11,9/11/17 13:14,3
1804766,I,OLAUMIS111,14,REEPTM,9/11/17 0:26,9/11/17 0:41,15
1804767,I,OLAUMIS111,72,LOMBRD,9/11/17 5:35,9/11/17 5:39,4
1804768,I,OLAUMIS111,18,BIGTIM,9/11/17 1:21,9/11/17 1:23,2
1804769,I,OLAUMIS111,86,WINSTN,9/11/17 6:35,9/11/17 6:43,8
1804771,I,OLAUMIS111,52,BEARMT,9/11/17 14:30,9/11/17 14:33,3
1804774,I,OLAUMIS111,75,MUIR  ,9/11/17 3:50,9/11/17 3:54,4
1804777,I,OLAUMIS111,73,LOUISV,9/11/17 6:51,9/11/17 6:53,2
1804778,I,OLAUMIS111,63,ELTON ,9/11/17 1:43,9/11/17 1:45,2
1804779,I,OLAUMIS111,70,JENS  ,9/11/17 14:05,9/11/17 14:13,8
1804781,I,OLAUMIS111,15,BELGRA,9/11/17 4:40,9/11/17 4:42,2
1804782,I,OLAUMIS111,53,BONNER,9/11/17 15:45,9/11/17 15:53,8
1804784,I,OLAUMIS111,13,CRAVER,9/11/17 0:16,9/11/17 0:17,1
1804785,I,OLAUMIS111,12,COLUMT,9/10/17 23:28,9/11/17 0:00,32
1804786,I,OLAUMIS111,66,GREYCL,9/11/17 1:02,9/11/17 1:10,8
1804787,I,OLAUMIS111,48,ELLIST,9/11/17 13:24,9/11/17 13:26,2
1804788,I,OLAUMIS111,34,TOSTON,9/11/17 5:54,9/11/17 5:56,2
1804789,I,OLAUMIS111,56,CLRKST,9/11/17 5:22,9/11/17 5:24,2
1804790,I,OLAUMIS111,55,CLINTN,9/11/17 14:55,9/11/17 15:33,38
1804791,I,OLAUMIS111,17,MANHMT,9/11/17 4:52,9/11/17 4:53,1
1804792,I,OLAUMIS111,89,WSTEND,9/11/17 3:57,9/11/17 4:12,15
1804793,I,OLAUMIS111,50,AUSTIN,9/11/17 11:08,9/11/17 12:57,109
1804796,I,OLAUMIS111,21,DRUMMT,9/11/17 14:20,9/11/17 14:22,2
1804799,I,OLAUMIS111,16,BOZEMA,9/11/17 4:29,9/11/17 4:32,3
1804802,I,OLAUMIS111,40,LOGAMT,9/11/17 4:57,9/11/17 5:01,4
1804803,I,OLAUMIS111,78,RAPIDS,9/10/17 23:18,9/10/17 23:20,2
1804806,I,OLAUMIS111,76,NIMROD,9/11/17 14:42,9/11/17 14:44,2
1817066,I,MLAUMIS119,75,MUIR  ,9/18/17 11:48,9/18/17 11:55,7
1817068,I,MLAUMIS119,53,BONNER,9/19/17 3:29,9/19/17 3:33,4
1817077,I,MLAUMIS119,15,BELGRA,9/18/17 12:43,9/18/17 12:52,9
1817088,I,MLAUMIS119,16,BOZEMA,9/18/17 12:27,9/18/17 12:32,5
1817096,I,MLAUMIS119,76,NIMROD,9/19/17 3:02,9/19/17 3:04,2
1817103,I,MLAUMIS119,78,RAPIDS,9/18/17 6:33,9/18/17 6:36,3
1817110,I,MLAUMIS119,72,LOMBRD,9/18/17 15:18,9/18/17 15:22,4
1817114,I,MLAUMIS119,47,BLOSSB,9/18/17 22:56,9/18/17 23:16,20
1817117,I,MLAUMIS119,40,LOGAMT,9/18/17 13:26,9/18/17 14:40,74
1817119,I,MLAUMIS119,14,REEPTM,9/18/17 7:15,9/18/17 7:17,2
1817135,I,MLAUMIS119,56,CLRKST,9/18/17 15:05,9/18/17 15:07,2
1817137,I,MLAUMIS119,50,AUSTIN,9/18/17 21:54,9/18/17 22:41,47
1817138,I,MLAUMIS119,12,COLUMT,9/18/17 6:49,9/18/17 6:53,4
1817140,I,MLAUMIS119,55,CLINTN,9/19/17 3:16,9/19/17 3:19,3
1817143,I,MLAUMIS119,22,GARRMT,9/19/17 0:24,9/19/17 2:05,101
1817144,I,MLAUMIS119,86,WINSTN,9/18/17 16:26,9/18/17 16:34,8
1817149,I,MLAUMIS119,18,BIGTIM,9/18/17 7:48,9/18/17 7:51,3
1817159,I,MLAUMIS119,52,BEARMT,9/19/17 2:42,9/19/17 2:50,8
1817162,I,MLAUMIS119,21,DRUMMT,9/19/17 2:29,9/19/17 2:32,3
1817180,I,MLAUMIS119,89,WSTEND,9/18/17 11:58,9/18/17 12:10,12
1817182,I,MLAUMIS119,54,CARNEY,9/18/17 8:01,9/18/17 8:18,17
1817187,I,MLAUMIS119,77,QUEBEC,9/18/17 7:23,9/18/17 7:25,2
1817188,I,MLAUMIS119,51,AVON  ,9/19/17 0:04,9/19/17 0:06,2
1817189,I,MLAUMIS119,13,CRAVER,9/18/17 7:03,9/18/17 7:06,3
1817190,I,MLAUMIS119,23,TOWNMT,9/18/17 15:49,9/18/17 16:02,13
1817203,I,MLAUMIS119,73,LOUISV,9/18/17 16:46,9/18/17 16:49,3
1817204,I,MLAUMIS119,63,ELTON ,9/18/17 8:33,9/18/17 8:36,3
1817206,I,MLAUMIS119,70,JENS  ,9/19/17 2:19,9/19/17 2:21,2
1817207,I,MLAUMIS119,34,TOSTON,9/18/17 15:38,9/18/17 15:40,2
1817208,I,MLAUMIS119,66,GREYCL,9/18/17 7:33,9/18/17 7:36,3
1817209,I,MLAUMIS119,48,ELLIST,9/18/17 23:27,9/18/17 23:55,28
1824199,I,MLAUMIS122,48,ELLIST,9/23/17 14:27,9/23/17 14:30,3
1824203,I,MLAUMIS122,56,CLRKST,9/23/17 6:38,9/23/17 6:41,3
1824204,I,MLAUMIS122,34,TOSTON,9/23/17 7:14,9/23/17 7:16,2
1824206,I,MLAUMIS122,66,GREYCL,9/22/17 23:51,9/22/17 23:54,3
1824208,I,MLAUMIS122,53,BONNER,9/23/17 17:45,9/23/17 18:12,27
1824218,I,MLAUMIS122,77,QUEBEC,9/22/17 23:38,9/22/17 23:41,3
1824220,I,MLAUMIS122,15,BELGRA,9/23/17 3:28,9/23/17 3:30,2
1824225,I,MLAUMIS122,13,CRAVER,9/22/17 23:16,9/22/17 23:18,2
1824236,I,MLAUMIS122,51,AVON  ,9/23/17 15:13,9/23/17 15:24,11
1824240,I,MLAUMIS122,21,DRUMMT,9/23/17 16:44,9/23/17 16:47,3
1824247,I,MLAUMIS122,23,TOWNMT,9/23/17 7:27,9/23/17 9:01,94
1824250,I,MLAUMIS122,54,CARNEY,9/23/17 0:24,9/23/17 0:26,2
1824259,I,MLAUMIS122,86,WINSTN,9/23/17 9:43,9/23/17 9:51,8
1824262,I,MLAUMIS122,22,GARRMT,9/23/17 15:49,9/23/17 16:19,30
1824263,I,MLAUMIS122,14,REEPTM,9/22/17 23:29,9/22/17 23:31,2
1824264,I,MLAUMIS122,18,BIGTIM,9/23/17 0:09,9/23/17 0:13,4
1824270,I,MLAUMIS122,72,LOMBRD,9/23/17 6:52,9/23/17 6:56,4
1824275,I,MLAUMIS122,55,CLINTN,9/23/17 17:28,9/23/17 17:33,5
1824279,I,MLAUMIS122,89,WSTEND,9/23/17 2:52,9/23/17 2:57,5
1824290,I,MLAUMIS122,17,MANHMT,9/23/17 3:43,9/23/17 3:44,1
1824291,I,MLAUMIS122,50,AUSTIN,9/23/17 13:06,9/23/17 13:50,44
1824292,I,MLAUMIS122,16,BOZEMA,9/23/17 3:13,9/23/17 3:17,4
1824294,I,MLAUMIS122,76,NIMROD,9/23/17 17:11,9/23/17 17:13,2
1824308,I,MLAUMIS122,47,BLOSSB,9/23/17 14:05,9/23/17 14:13,8
1824309,I,MLAUMIS122,78,RAPIDS,9/22/17 22:44,9/22/17 22:48,4
1824310,I,MLAUMIS122,40,LOGAMT,9/23/17 3:49,9/23/17 6:00,131
1824322,I,MLAUMIS122,73,LOUISV,9/23/17 10:03,9/23/17 10:06,3
1824323,I,MLAUMIS122,63,ELTON ,9/23/17 0:40,9/23/17 0:43,3
1824325,I,MLAUMIS122,70,JENS  ,9/23/17 16:33,9/23/17 16:35,2
1824338,I,MLAUMIS122,75,MUIR  ,9/23/17 2:41,9/23/17 2:48,7
1824342,I,MLAUMIS122,52,BEARMT,9/23/17 16:57,9/23/17 17:01,4
1833943,I,MLAUMIS126,16,BOZEMA,9/26/17 8:41,9/26/17 8:44,3
1833952,I,MLAUMIS126,76,NIMROD,9/26/17 22:53,9/26/17 23:04,11
1833958,I,MLAUMIS126,40,LOGAMT,9/26/17 9:19,9/26/17 10:32,73
1833961,I,MLAUMIS126,78,RAPIDS,9/26/17 4:06,9/26/17 4:10,4
1833965,I,MLAUMIS126,55,CLINTN,9/26/17 23:19,9/26/17 23:21,2
1833968,I,MLAUMIS126,17,MANHMT,9/26/17 9:11,9/26/17 9:12,1
1833976,I,MLAUMIS126,50,AUSTIN,9/26/17 17:51,9/26/17 18:09,18
1833977,I,MLAUMIS126,89,WSTEND,9/26/17 8:18,9/26/17 8:23,5
1833986,I,MLAUMIS126,34,TOSTON,9/26/17 11:37,9/26/17 11:39,2
1833989,I,MLAUMIS126,48,ELLIST,9/26/17 18:47,9/26/17 18:49,2
1833996,I,MLAUMIS126,56,CLRKST,9/26/17 11:02,9/26/17 11:05,3
1833997,I,MLAUMIS126,66,GREYCL,9/26/17 5:22,9/26/17 5:26,4
1834000,I,MLAUMIS126,12,COLUMT,9/26/17 4:24,9/26/17 4:27,3
1834007,I,MLAUMIS126,15,BELGRA,9/26/17 8:55,9/26/17 8:58,3
1834008,I,MLAUMIS126,53,BONNER,9/26/17 23:30,9/26/17 23:33,3
1834009,I,MLAUMIS126,13,CRAVER,9/26/17 4:37,9/26/17 4:40,3
1834035,I,MLAUMIS126,73,LOUISV,9/26/17 12:34,9/26/17 12:36,2
1834036,I,MLAUMIS126,63,ELTON ,9/26/17 6:23,9/26/17 6:27,4
1834037,I,MLAUMIS126,70,JENS  ,9/26/17 22:06,9/26/17 22:08,2
1834049,I,MLAUMIS126,75,MUIR  ,9/26/17 8:11,9/26/17 8:15,4
1834051,I,MLAUMIS126,52,BEARMT,9/26/17 22:40,9/26/17 22:44,4
1834065,I,MLAUMIS126,47,BLOSSB,9/26/17 18:29,9/26/17 18:38,9
1834071,I,MLAUMIS126,86,WINSTN,9/26/17 12:17,9/26/17 12:22,5
1834075,I,MLAUMIS126,22,GARRMT,9/26/17 19:16,9/26/17 21:56,160
1834076,I,MLAUMIS126,18,BIGTIM,9/26/17 5:40,9/26/17 5:43,3
1834077,I,MLAUMIS126,14,REEPTM,9/26/17 4:50,9/26/17 4:52,2
1834082,I,MLAUMIS126,72,LOMBRD,9/26/17 11:15,9/26/17 11:19,4
1834093,I,MLAUMIS126,21,DRUMMT,9/26/17 22:16,9/26/17 22:31,15
1834095,I,MLAUMIS126,54,CARNEY,9/26/17 5:55,9/26/17 6:05,10
1834096,I,MLAUMIS126,23,TOWNMT,9/26/17 11:49,9/26/17 11:52,3
1834098,I,MLAUMIS126,51,AVON  ,9/26/17 18:56,9/26/17 18:58,2
1834100,I,MLAUMIS126,77,QUEBEC,9/26/17 5:10,9/26/17 5:13,3
1853319,I,MMISLAU103,72,LOMBRD,10/3/17 23:52,10/3/17 23:57,5
1853320,I,MMISLAU103,55,CLINTN,10/3/17 13:07,10/3/17 13:11,4
1853322,I,MMISLAU103,78,RAPIDS,10/4/17 7:37,10/4/17 7:39,2
1853325,I,MMISLAU103,21,DRUMMT,10/3/17 14:06,10/3/17 14:09,3
1853326,I,MMISLAU103,17,MANHMT,10/4/17 1:18,10/4/17 1:19,1
1853330,I,MMISLAU103,47,BLOSSB,10/3/17 17:28,10/3/17 17:31,3
1853336,I,MMISLAU103,22,GARRMT,10/3/17 14:49,10/3/17 16:29,100
1853339,I,MMISLAU103,16,BOZEMA,10/4/17 1:46,10/4/17 1:49,3
1853344,I,MMISLAU103,18,BIGTIM,10/4/17 6:27,10/4/17 6:29,2
1853345,I,MMISLAU103,50,AUSTIN,10/3/17 17:46,10/3/17 18:09,23
1853347,I,MMISLAU103,86,WINSTN,10/3/17 22:41,10/3/17 22:45,4
1853353,I,MMISLAU103,14,REEPTM,10/4/17 7:03,10/4/17 7:05,2
1853361,I,MMISLAU103,54,CARNEY,10/4/17 6:06,10/4/17 6:15,9
1853367,I,MMISLAU103,40,LOGAMT,10/4/17 0:41,10/4/17 0:46,5
1853372,I,MMISLAU103,76,NIMROD,10/3/17 13:31,10/3/17 13:35,4
1853373,I,MMISLAU103,34,TOSTON,10/3/17 23:23,10/3/17 23:27,4
1853375,I,MMISLAU103,12,COLUMT,10/4/17 7:26,10/4/17 7:29,3
1853376,I,MMISLAU103,73,LOUISV,10/3/17 21:49,10/3/17 21:55,6
1853379,I,MMISLAU103,77,QUEBEC,10/4/17 6:54,10/4/17 6:56,2
1853383,I,MMISLAU103,53,BONNER,10/3/17 12:46,10/3/17 12:51,5
1853384,I,MMISLAU103,13,CRAVER,10/4/17 7:15,10/4/17 7:17,2
1853388,I,MMISLAU103,23,TOWNMT,10/3/17 23:01,10/3/17 23:04,3
1853392,I,MMISLAU103,66,GREYCL,10/4/17 6:43,10/4/17 6:46,3
1853395,I,MMISLAU103,51,AVON  ,10/3/17 16:51,10/3/17 17:00,9
1853397,I,MMISLAU103,89,WSTEND,10/4/17 2:11,10/4/17 2:18,7
1853405,I,MMISLAU103,63,ELTON ,10/4/17 5:46,10/4/17 5:49,3
1853410,I,MMISLAU103,75,MUIR  ,10/4/17 2:22,10/4/17 2:27,5
1853413,I,MMISLAU103,48,ELLIST,10/3/17 17:13,10/3/17 17:15,2
1853423,I,MMISLAU103,70,JENS  ,10/3/17 14:25,10/3/17 14:30,5
1853424,I,MMISLAU103,52,BEARMT,10/3/17 13:48,10/3/17 13:52,4
1853425,I,MMISLAU103,15,BELGRA,10/4/17 1:32,10/4/17 1:35,3
1853426,I,MMISLAU103,56,CLRKST,10/4/17 0:08,10/4/17 0:12,4
1855324,I,HPASKCK901,43,CHILDS,10/2/17 22:55,10/2/17 22:57,2
1855328,I,HPASKCK901,78,RAPIDS,10/3/17 18:16,10/3/17 19:00,44
1855340,I,HPASKCK901,86,WINSTN,10/3/17 10:14,10/3/17 10:16,2
1855351,I,HPASKCK901,55,CLINTN,10/3/17 4:46,10/3/17 5:23,37
1855354,I,HPASKCK901,72,LOMBRD,10/3/17 12:11,10/3/17 12:15,4
1855358,I,HPASKCK901,14,REEPTM,10/3/17 17:34,10/3/17 17:36,2
1855370,I,HPASKCK901,16,BOZEMA,10/3/17 13:32,10/3/17 14:21,49
1855377,I,HPASKCK901,31,THOFAL,10/2/17 23:15,10/2/17 23:18,3
1855378,I,HPASKCK901,30,SUPEMT,10/3/17 1:15,10/3/17 1:18,3
1855388,I,HPASKCK901,22,GARRMT,10/3/17 6:27,10/3/17 6:33,6
1855396,I,HPASKCK901,40,LOGAMT,10/3/17 12:54,10/3/17 12:58,4
1855398,I,HPASKCK901,27,PLAIMT,10/3/17 0:01,10/3/17 0:05,4
1855419,I,HPASKCK901,46,HERON ,10/2/17 22:04,10/2/17 22:07,3
1855429,I,HPASKCK901,50,AUSTIN,10/3/17 7:44,10/3/17 7:56,12
1855451,I,HPASKCK901,18,BIGTIM,10/3/17 17:02,10/3/17 17:05,3
1855452,I,HPASKCK901,49,LOTHRO,10/3/17 2:14,10/3/17 2:18,4
1855462,I,HPASKCK901,47,BLOSSB,10/3/17 7:26,10/3/17 7:31,5
1855463,I,HPASKCK901,48,ELLIST,10/3/17 7:06,10/3/17 7:09,3
1855464,I,HPASKCK901,36,HOPEID,10/2/17 21:34,10/2/17 21:37,3
1855470,I,HPASKCK901,75,MUIR  ,10/3/17 15:00,10/3/17 15:50,50
1855471,I,HPASKCK901,83,TOOLE ,10/3/17 0:45,10/3/17 0:47,2
1855508,I,HPASKCK901,51,AVON  ,10/3/17 6:53,10/3/17 6:55,2
1855510,I,HPASKCK901,33,WESTFA,10/3/17 1:27,10/3/17 1:30,3
1855514,I,HPASKCK901,89,WSTEND,10/3/17 14:48,10/3/17 14:55,7
1855520,I,HPASKCK901,21,DRUMMT,10/3/17 6:03,10/3/17 6:05,2
1855521,I,HPASKCK901,7,PARAMT,10/3/17 0:12,10/3/17 0:18,6
1855524,I,HPASKCK901,17,MANHMT,10/3/17 13:04,10/3/17 13:05,1
1855564,I,HPASKCK901,56,CLRKST,10/3/17 12:26,10/3/17 12:29,3
1855565,I,HPASKCK901,15,BELGRA,10/3/17 13:18,10/3/17 13:21,3
1855571,I,HPASKCK901,60,EDDY  ,10/2/17 23:39,10/2/17 23:43,4
1855573,I,HPASKCK901,52,BEARMT,10/3/17 5:50,10/3/17 5:54,4
1855574,I,HPASKCK901,70,JENS  ,10/3/17 6:13,10/3/17 6:16,3
1855578,I,HPASKCK901,23,TOWNMT,10/3/17 10:32,10/3/17 10:35,3
1855619,I,HPASKCK901,84,TUSCOR,10/2/17 22:35,10/2/17 22:37,2
1855625,I,HPASKCK901,13,CRAVER,10/3/17 17:55,10/3/17 17:57,2
1855628,I,HPASKCK901,53,BONNER,10/3/17 4:32,10/3/17 4:36,4
1855636,I,HPASKCK901,65,FRENCH,10/3/17 2:38,10/3/17 2:41,3
1855637,I,HPASKCK901,66,GREYCL,10/3/17 17:16,10/3/17 17:18,2
1855642,I,HPASKCK901,57,COLBY ,10/2/17 21:50,10/2/17 21:53,3
1855668,I,HPASKCK901,12,COLUMT,10/3/17 18:06,10/3/17 18:08,2
1855670,I,HPASKCK901,76,NIMROD,10/3/17 5:39,10/3/17 5:41,2
1855676,I,HPASKCK901,26,NOXON ,10/2/17 22:21,10/2/17 22:24,3
1855677,I,HPASKCK901,34,TOSTON,10/3/17 10:45,10/3/17 11:51,66
1855678,I,HPASKCK901,73,LOUISV,10/3/17 9:38,10/3/17 9:51,13
1855689,I,HPASKCK901,54,CARNEY,10/3/17 16:52,10/3/17 16:54,2
1855690,I,HPASKCK901,77,QUEBEC,10/3/17 17:26,10/3/17 17:28,2
1857197,I,MMISLAU105,55,CLINTN,10/5/17 7:00,10/5/17 7:04,4
1857203,I,MMISLAU105,86,WINSTN,10/5/17 14:54,10/5/17 14:57,3
1857214,I,MMISLAU105,22,GARRMT,10/5/17 8:10,10/5/17 8:12,2
1857225,I,MMISLAU105,47,BLOSSB,10/5/17 9:14,10/5/17 9:32,18
1857230,I,MMISLAU105,50,AUSTIN,10/5/17 9:47,10/5/17 10:07,20
1857240,I,MMISLAU105,48,ELLIST,10/5/17 8:48,10/5/17 8:52,4
1857250,I,MMISLAU105,51,AVON  ,10/5/17 8:32,10/5/17 8:34,2
1857261,I,MMISLAU105,21,DRUMMT,10/5/17 7:44,10/5/17 7:46,2
1857266,I,MMISLAU105,52,BEARMT,10/5/17 7:31,10/5/17 7:34,3
1857267,I,MMISLAU105,70,JENS  ,10/5/17 7:56,10/5/17 7:58,2
1857282,I,MMISLAU105,53,BONNER,10/5/17 6:43,10/5/17 6:47,4
1857292,I,MMISLAU105,76,NIMROD,10/5/17 7:19,10/5/17 7:21,2
1857296,I,MMISLAU105,73,LOUISV,10/5/17 14:25,10/5/17 14:31,6
1857390,I,HPASKCK902,77,QUEBEC,10/4/17 16:47,10/4/17 16:50,3
